,Sheet Name,Primary,Client Name,Est,Estimate Name,Month of Service,Product Name,Ordered,Status,Publisher,Billed,Missing Invoice/Incorrect Placement,Assigned To,Due Date,Placement name,Placement ID,Actual Net Billable,Approval Status,Estimate Status
2449,2021-07_THR_National Digital Grid,CWW,Thrivent Financial,76015,Evergreen_Prog-Awareness-CTV_A,2021-06-01,Fees,3610.88,Approved,DCM,3800.0,,Soo Chin,2021-07-07,NON_NON_FEE_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1JVD6W,3484.72,Fee Buy: Unknown,
2450,2021-08_THR_National Digital Grid,CWW,Thrivent Financial,76015,Evergreen_Prog-Awareness-CTV_A,2021-06-01,Fees,1678.95,Approved,DBLVERIF,0.0,,Gregory Johns,2021-08-05,NON_NON_FEE_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1JVD6V,1678.95,Fee Buy: Unknown,
2451,2021-08_THR_National Digital Grid,CWW,Thrivent Financial,76015,Evergreen_Prog-Awareness-CTV_A,2021-06-01,Fees,3484.72,Approved,DCM,3610.88,,Gregory Johns,2021-08-05,NON_NON_FEE_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1JVD6W,3484.72,Fee Buy: Unknown,
2452,2021-06_THR_National Digital Grid,CWW,Thrivent Financial,76017,Evergreen_Prog-Awareness-Displ,2021-06-01,Brand Awareness,248600.0,Approved,CANVAS,0.0,,Soo Chin,2021-06-04,NAT_NAT_BRD_CRP_DSP_NON_DMT_A2554_NON_CANVAS PROGRAMMATIC_UFN_OPX_NON_BRL_THR - Thrivent - AWR - Display - TTD - Basic_0x0_None_DFV_NON_N_No Button_N_STD,P1JVDZ9,108598.89,"Media Buy (Ordered <> Billable): Delta = $140,001.11",Dependent
2453,2021-07_THR_National Digital Grid,CWW,Thrivent Financial,76017,Evergreen_Prog-Awareness-Displ,2021-06-01,Brand Awareness,108600.0,Approved,CANVAS,248600.0,,Soo Chin,2021-07-07,NAT_NAT_BRD_CRP_DSP_NON_DMT_A2554_NON_CANVAS PROGRAMMATIC_UFN_OPX_NON_BRL_THR - Thrivent - AWR - Display - TTD - Basic_0x0_None_DFV_NON_N_No Button_N_STD,P1JVDZ9,108598.89,Media Buy (Ordered <> Billable): Delta = $1.11,Dependent
2454,2021-08_THR_National Digital Grid,CWW,Thrivent Financial,76017,Evergreen_Prog-Awareness-Displ,2021-06-01,Brand Awareness,108598.89,Approved,CANVAS,108600.0,,Gregory Johns,2021-08-05,NAT_NAT_BRD_CRP_DSP_NON_DMT_A2554_NON_CANVAS PROGRAMMATIC_UFN_OPX_NON_BRL_THR - Thrivent - AWR - Display - TTD - Basic_0x0_None_DFV_NON_N_No Button_N_STD,P1JVDZ9,108598.89,Media Buy: Approved,Dependent
2455,2021-06_THR_National Digital Grid,CWW,Thrivent Financial,76018,Evergreen_Prog-Awareness-Displ,2021-06-01,Fees,2000.0,Approved,DBLVERIF,0.0,,Soo Chin,2021-06-04,NON_NON_FEE_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1JVDZB,892.94,Fee Buy: Unknown,
2456,2021-06_THR_National Digital Grid,CWW,Thrivent Financial,76018,Evergreen_Prog-Awareness-Displ,2021-06-01,Fees,1700.0,Approved,DCM,0.0,,Soo Chin,2021-06-04,NON_NON_FEE_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1JVDZC,467.84,Fee Buy: Unknown,
2457,2021-08_THR_National Digital Grid,CWW,Thrivent Financial,76018,Evergreen_Prog-Awareness-Displ,2021-06-01,Fees,892.94,Approved,DBLVERIF,2000.0,,Gregory Johns,2021-08-05,NON_NON_FEE_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1JVDZB,892.94,Fee Buy: Unknown,
2458,2021-08_THR_National Digital Grid,CWW,Thrivent Financial,76018,Evergreen_Prog-Awareness-Displ,2021-06-01,Fees,467.84,Approved,DCM,1700.0,,Gregory Johns,2021-08-05,NON_NON_FEE_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1JVDZC,467.84,Fee Buy: Unknown,
2459,2021-06_THR_National Digital Grid,CWW,Thrivent Financial,76019,Evergreen_Prog-Awareness-OLV_A,2021-06-01,Brand Awareness,250000.0,Approved,CANVAS,0.0,,Soo Chin,2021-06-04,NAT_NAT_BRD_CRP_NON_PPP_AWR_P2+++_NON_CANVAS PROGRAMMATIC_UFN_OPX_NON_BRL_THR - Thrivent - AWR - OLV - TTD - Basic_NON_None_DFV_NON_N_None_N_ISV,P1JVG0F,249997.03,Media Buy (Ordered <> Billable): Delta = $2.97,Dependent
2460,2021-08_THR_National Digital Grid,CWW,Thrivent Financial,76019,Evergreen_Prog-Awareness-OLV_A,2021-06-01,Brand Awareness,249997.03,Approved,CANVAS,250000.0,,Gregory Johns,2021-08-05,NAT_NAT_BRD_CRP_NON_PPP_AWR_P2+++_NON_CANVAS PROGRAMMATIC_UFN_OPX_NON_BRL_THR - Thrivent - AWR - OLV - TTD - Basic_NON_None_DFV_NON_N_None_N_ISV,P1JVG0F,249997.03,Media Buy: Approved,Dependent
2461,2021-06_THR_National Digital Grid,CWW,Thrivent Financial,76020,Evergreen_Prog-Awareness-OLV_A,2021-06-01,Fees,1700.0,Approved,DBLVERIF,0.0,,Soo Chin,2021-06-04,NON_NON_FEE_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1JVG0G,3759.25,Fee Buy: Unknown,
2462,2021-06_THR_National Digital Grid,CWW,Thrivent Financial,76020,Evergreen_Prog-Awareness-OLV_A,2021-06-01,Fees,4000.0,Approved,DCM,0.0,,Soo Chin,2021-06-04,NON_NON_FEE_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1JVG0D,3543.76,Fee Buy: Unknown,
2463,2021-07_THR_National Digital Grid,CWW,Thrivent Financial,76020,Evergreen_Prog-Awareness-OLV_A,2021-06-01,Fees,3798.69,Approved,DCM,4000.0,,Soo Chin,2021-07-07,NON_NON_FEE_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1JVG0D,3543.76,Fee Buy: Unknown,
2464,2021-08_THR_National Digital Grid,CWW,Thrivent Financial,76020,Evergreen_Prog-Awareness-OLV_A,2021-06-01,Fees,3759.25,Approved,DBLVERIF,1700.0,,Gregory Johns,2021-08-05,NON_NON_FEE_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1JVG0G,3759.25,Fee Buy: Unknown,
2465,2021-08_THR_National Digital Grid,CWW,Thrivent Financial,76020,Evergreen_Prog-Awareness-OLV_A,2021-06-01,Fees,3543.76,Approved,DCM,3798.69,,Gregory Johns,2021-08-05,NON_NON_FEE_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1JVG0D,3543.76,Fee Buy: Unknown,
2466,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,76025,Evergreen_ProgDigitalTV_Auctio,2021-06-01,Fees,85.95,Approved,DBLVERIF,14.33,,Sally Cai,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K48WK,85.95,Fee Buy: Unknown,
2467,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,76025,Evergreen_ProgDigitalTV_Auctio,2021-06-01,Fees,28.66,Approved,DCM,14.33,,Sally Cai,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K48W5,28.66,Fee Buy: Unknown,
2468,2021-07_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,76025,Evergreen_ProgDigitalTV_Auctio,2021-07-01,Fees,14.33,Approved,DBLVERIF,0.0,,Sally Cai,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K48WK,14.33,Fee Buy: Unknown,
2469,2021-07_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,76025,Evergreen_ProgDigitalTV_Auctio,2021-07-01,Fees,14.33,Approved,DCM,0.0,,Sally Cai,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K48W5,14.33,Fee Buy: Unknown,
2470,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,76025,Evergreen_ProgDigitalTV_Auctio,2021-08-01,Fees,14.33,Approved,DBLVERIF,0.0,,Sally Cai,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K48WK,14.33,Fee Buy: Unknown,
2471,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,76025,Evergreen_ProgDigitalTV_Auctio,2021-08-01,Fees,14.33,Approved,DCM,0.0,,Sally Cai,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K48W5,14.33,Fee Buy: Unknown,
2472,2021-07_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,76026,Evergreen_ProgDigitalTV_Auctio,2021-07-01,Basebuy,1403.92,Approved,CANVAS,0.0,,Sally Cai,2021-07-06,EAS_HAR_HYU_CRP_CRC_IMP_BHT_P2+++_HSP_CANVAS PROGRAMMATIC_LIF_PMP_MUL_CPA_HDAA - EAS - HAR - HM - DigitalTV - TTD - Basic_0x0_None_DVFM_NON_N_No Button_N_NON,P1K48LJ,1403.92,Media Buy: Approved,
2473,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,76026,Evergreen_ProgDigitalTV_Auctio,2021-08-01,Basebuy,1403.92,Approved,CANVAS,0.0,,Sally Cai,2021-08-05,EAS_HAR_HYU_CRP_CRC_IMP_BHT_P2+++_HSP_CANVAS PROGRAMMATIC_LIF_PMP_MUL_CPA_HDAA - EAS - HAR - HM - DigitalTV - TTD - Basic_0x0_None_DVFM_NON_N_No Button_N_NON,P1K48LJ,1403.92,Media Buy: Approved,
2474,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,76027,Evergreen_ProgDigitalTV_Auctio,2021-06-01,Fees,12.47,Approved,DBLVERIF,57.52,,Sally Cai,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K48WY,12.47,Fee Buy: Unknown,
2475,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,76027,Evergreen_ProgDigitalTV_Auctio,2021-06-01,Fees,32.87,Approved,DCM,57.52,,Sally Cai,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K48WL,32.87,Fee Buy: Unknown,
2476,2021-07_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,76027,Evergreen_ProgDigitalTV_Auctio,2021-07-01,Fees,57.52,Approved,DBLVERIF,0.0,,Sally Cai,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K48WY,57.52,Fee Buy: Unknown,
2477,2021-07_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,76027,Evergreen_ProgDigitalTV_Auctio,2021-07-01,Fees,57.52,Approved,DCM,0.0,,Sally Cai,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K48WL,57.52,Fee Buy: Unknown,
2478,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,76027,Evergreen_ProgDigitalTV_Auctio,2021-08-01,Fees,57.52,Approved,DBLVERIF,0.0,,Sally Cai,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K48WY,57.52,Fee Buy: Unknown,
2479,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,76027,Evergreen_ProgDigitalTV_Auctio,2021-08-01,Fees,57.52,Approved,DCM,0.0,,Sally Cai,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K48WL,57.52,Fee Buy: Unknown,
2480,2021-07_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,76028,Evergreen_ProgDigitalTV_Auctio,2021-07-01,Basebuy,5637.03,Approved,CANVAS,0.0,,Sally Cai,2021-07-06,EAS_NYC_HYU_CRP_CRC_IMP_BHT_P2+++_HSP_CANVAS PROGRAMMATIC_LIF_PMP_MUL_CPA_HDAA - EAS - NYC - HM - DigitalTV - TTD - Basic_0x0_None_DVFM_NON_N_No Button_N_NON,P1K48N2,5637.03,Media Buy: Approved,
2481,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,76028,Evergreen_ProgDigitalTV_Auctio,2021-08-01,Basebuy,5637.03,Approved,CANVAS,0.0,,Sally Cai,2021-08-05,EAS_NYC_HYU_CRP_CRC_IMP_BHT_P2+++_HSP_CANVAS PROGRAMMATIC_LIF_PMP_MUL_CPA_HDAA - EAS - NYC - HM - DigitalTV - TTD - Basic_0x0_None_DVFM_NON_N_No Button_N_NON,P1K48N2,5637.03,Media Buy: Approved,
2482,2021-07_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,76029,Evergreen_ProgDigitalTV_Auctio,2021-06-01,Fees,20.0,Approved,DBLVERIF,66.01,,Sally Cai,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K48XJ,20.0,Fee Buy: Unknown,
2483,2021-07_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,76029,Evergreen_ProgDigitalTV_Auctio,2021-06-01,Fees,45.0,Approved,DCM,66.01,,Sally Cai,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K48X1,45.0,Fee Buy: Unknown,
2484,2021-07_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,76029,Evergreen_ProgDigitalTV_Auctio,2021-07-01,Fees,66.01,Approved,DBLVERIF,0.0,,Sally Cai,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K48XJ,66.01,Fee Buy: Unknown,
2485,2021-07_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,76029,Evergreen_ProgDigitalTV_Auctio,2021-07-01,Fees,66.01,Approved,DCM,0.0,,Sally Cai,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K48X1,66.01,Fee Buy: Unknown,
2486,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,76029,Evergreen_ProgDigitalTV_Auctio,2021-08-01,Fees,66.01,Approved,DBLVERIF,0.0,,Sally Cai,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K48XJ,66.01,Fee Buy: Unknown,
2487,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,76029,Evergreen_ProgDigitalTV_Auctio,2021-08-01,Fees,66.01,Approved,DCM,0.0,,Sally Cai,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K48X1,66.01,Fee Buy: Unknown,
2488,2021-07_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,76030,Evergreen_ProgDigitalTV_Auctio,2021-07-01,Basebuy,6469.07,Approved,CANVAS,0.0,,Sally Cai,2021-07-06,EAS_PRV_HYU_CRP_CRC_IMP_BHT_P2+++_HSP_CANVAS PROGRAMMATIC_LIF_PMP_MUL_CPA_HDAA - EAS - PRV - HM - DigitalTV - TTD - Basic_0x0_None_DVFM_NON_N_No Button_N_NON,P1K48NJ,6468.85,Media Buy (Ordered <> Billable): Delta = $0.22,Dependent
2489,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,76030,Evergreen_ProgDigitalTV_Auctio,2021-08-01,Basebuy,6469.07,Approved,CANVAS,0.0,,Sally Cai,2021-08-05,EAS_PRV_HYU_CRP_CRC_IMP_BHT_P2+++_HSP_CANVAS PROGRAMMATIC_LIF_PMP_MUL_CPA_HDAA - EAS - PRV - HM - DigitalTV - TTD - Basic_0x0_None_DVFM_NON_N_No Button_N_NON,P1K48NJ,6469.07,Media Buy: Approved,Dependent
2490,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,76031,Evergreen_ProgDigitalTV_Auctio,2021-06-01,Fees,135.43,Approved,DBLVERIF,22.57,,Sally Cai,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K48W4,135.43,Fee Buy: Unknown,
2491,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,76031,Evergreen_ProgDigitalTV_Auctio,2021-06-01,Fees,45.14,Approved,DCM,22.57,,Sally Cai,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K48TW,45.14,Fee Buy: Unknown,
2492,2021-07_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,76031,Evergreen_ProgDigitalTV_Auctio,2021-07-01,Fees,22.57,Approved,DBLVERIF,0.0,,Sally Cai,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K48W4,22.57,Fee Buy: Unknown,
2493,2021-07_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,76031,Evergreen_ProgDigitalTV_Auctio,2021-07-01,Fees,22.57,Approved,DCM,0.0,,Sally Cai,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K48TW,22.57,Fee Buy: Unknown,
2494,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,76031,Evergreen_ProgDigitalTV_Auctio,2021-08-01,Fees,22.57,Approved,DBLVERIF,0.0,,Sally Cai,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K48W4,22.57,Fee Buy: Unknown,
2495,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,76031,Evergreen_ProgDigitalTV_Auctio,2021-08-01,Fees,22.57,Approved,DCM,0.0,,Sally Cai,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K48TW,22.57,Fee Buy: Unknown,
2496,2021-07_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,76032,Evergreen_ProgDigitalTV_Auctio,2021-07-01,Basebuy,2212.11,Approved,CANVAS,0.0,,Sally Cai,2021-07-06,EAS_SCH_HYU_CRP_CRC_IMP_BHT_P2+++_HSP_CANVAS PROGRAMMATIC_LIF_PMP_MUL_CPA_HDAA - EAS - SCH - HM - DigitalTV - TTD - Basic_0x0_None_DVFM_NON_N_No Button_N_NON,P1K48L9,2212.11,Media Buy: Approved,
2497,2021-08_HDA2 Eastern Digital Grid,CWW,IWA_Hyundai_Tier 2_East,76032,Evergreen_ProgDigitalTV_Auctio,2021-08-01,Basebuy,2212.11,Approved,CANVAS,0.0,,Sally Cai,2021-08-05,EAS_SCH_HYU_CRP_CRC_IMP_BHT_P2+++_HSP_CANVAS PROGRAMMATIC_LIF_PMP_MUL_CPA_HDAA - EAS - SCH - HM - DigitalTV - TTD - Basic_0x0_None_DVFM_NON_N_No Button_N_NON,P1K48L9,2212.11,Media Buy: Approved,
2498,2021-08_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76127,Evergreen_ProgDisplay_Auction_,2021-06-01,Basebuy,62662.87,Approved,CANVAS,56396.58,,Jenna Sahyoun,2021-08-05,NAT_NAT_HYU_CRP_CRC_NON_BTC_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_CPA_HMA - Shopping - T1 - Display - TTD - Basic_300x250_None_DFR_NON_N_No Button_N_NON,P1K3FT2,62662.87,Media Buy: Approved,Dependent
2499,2021-07_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76127,Evergreen_ProgDisplay_Auction_,2021-07-01,Basebuy,65301.31,Approved,CANVAS,0.0,,Soo Chin,2021-07-06,NAT_NAT_HYU_CRP_CRC_NON_BTC_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_CPA_HMA - Shopping - T1 - Display - TTD - Basic_300x250_None_DFR_NON_N_No Button_N_NON,P1K3FT2,65301.3,Media Buy (Ordered <> Billable): Delta = $0.01,Dependent
2500,2021-08_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76127,Evergreen_ProgDisplay_Auction_,2021-07-01,Basebuy,65301.3,Approved,CANVAS,65301.31,,Jenna Sahyoun,2021-08-05,NAT_NAT_HYU_CRP_CRC_NON_BTC_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_CPA_HMA - Shopping - T1 - Display - TTD - Basic_300x250_None_DFR_NON_N_No Button_N_NON,P1K3FT2,65301.3,Media Buy: Approved,Dependent
2501,2021-08_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76127,Evergreen_ProgDisplay_Auction_,2021-08-01,Basebuy,57386.0,Approved,CANVAS,0.0,,Jenna Sahyoun,2021-08-05,NAT_NAT_HYU_CRP_CRC_NON_BTC_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_CPA_HMA - Shopping - T1 - Display - TTD - Basic_300x250_None_DFR_NON_N_No Button_N_NON,P1K3FT2,57386.0,Media Buy: Approved,Dependent
2502,2021-08_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76128,Evergreen_ProgDisplay_Auction_,2021-06-01,Fees,875.3,Approved,DBLVERIF,0.0,,Jenna Sahyoun,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3GK9,875.3,Fee Buy: Unknown,
2503,2021-08_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76128,Evergreen_ProgDisplay_Auction_,2021-06-01,Fees,432.99,Approved,DCM,0.0,,Jenna Sahyoun,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3GK5,432.99,Fee Buy: Unknown,
2504,2021-08_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76128,Evergreen_ProgDisplay_Auction_,2021-07-01,Fees,1562.33,Approved,DCM,0.0,,Jenna Sahyoun,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3GK5,1562.33,Fee Buy: Unknown,
2505,2021-08_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76128,Evergreen_ProgDisplay_Auction_,2021-08-01,Fees,1720.35,Approved,DCM,0.0,,Jenna Sahyoun,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3GK5,1720.35,Fee Buy: Unknown,
2506,2021-07_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76129,Evergreen_ProgVideo_Auction_Cr,2021-07-01,Basebuy,29022.8,Approved,CANVAS,0.0,,Soo Chin,2021-07-06,NAT_NAT_HYU_CRP_CRC_NON_BTC_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_CPA_HMA - Shopping - T1 - Video - TTD - Basic_300x250_None_DFR_NON_N_No Button_N_NON,P1K3FV4,29022.8,Media Buy: Approved,
2507,2021-08_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76129,Evergreen_ProgVideo_Auction_Cr,2021-08-01,Basebuy,25504.45,Approved,CANVAS,0.0,,Jenna Sahyoun,2021-08-05,NAT_NAT_HYU_CRP_CRC_NON_BTC_P2+++_NON_CANVAS PROGRAMMATIC_INM_OPX_NON_CPA_HMA - Shopping - T1 - Video - TTD - Basic_300x250_None_DFR_NON_N_No Button_N_NON,P1K3FV4,25504.45,Media Buy: Approved,
2508,2021-07_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76130,Evergreen_ProgVideo_Auction_Cr,2021-06-01,Fees,50.22,Approved,DCM,0.0,,Soo Chin,2021-07-06,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3GKM,88.75,Fee Buy: Unknown,
2509,2021-08_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76130,Evergreen_ProgVideo_Auction_Cr,2021-06-01,Fees,224.13,Approved,DBLVERIF,0.0,,Jenna Sahyoun,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DOUBLE VERIFY_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3GLZ,224.13,Fee Buy: Unknown,
2510,2021-08_HMA Digital_National Grid,,IWA_Hyundai_Tier 1,76130,Evergreen_ProgVideo_Auction_Cr,2021-06-01,Fees,88.75,Approved,DCM,50.22,,Jenna Sahyoun,2021-08-05,NON_NON_NON_NON_NON_NON_NON_NON_NON_DCM_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON_NON,P1K3GKM,88.75,Fee Buy: Unknown,
